Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
30,0.0,0.0,570,1.0,5,3,2.0,4,1.0,30,2,2,0.0,3,2.0,6118,5431,1,0.0,13,3,3,3,10,2,3,10,9,1,2
27,0.0,0.0,1130,1.0,8,4,2.0,2,1.0,56,3,2,0.0,2,0.0,6214,3415,1,0.0,18,3,1,1,8,3,3,8,7,0,7
37,0.0,0.0,1192,0.0,5,2,1.0,4,0.0,61,3,2,3.0,4,2.0,6347,23177,7,0.0,16,3,3,2,8,2,2,6,2,0,4
38,0.0,0.0,343,0.0,15,2,0.0,3,0.0,92,2,3,7.0,4,2.0,11510,15682,0,1.0,14,3,2,1,12,3,3,11,10,2,9
31,0.0,0.0,1232,0.0,7,4,1.0,3,1.0,39,3,3,3.0,4,1.0,7143,25713,1,1.0,14,3,3,0,11,2,2,11,9,4,10
29,0.0,0.0,144,1.0,10,1,2.0,4,1.0,39,2,2,0.0,2,2.0,8268,11866,1,1.0,14,3,1,2,7,2,3,7,7,1,7
35,0.0,0.0,1296,0.0,5,4,3.0,3,0.0,62,3,3,3.0,2,1.0,8095,18264,0,0.0,13,3,4,0,17,5,3,16,6,0,13
23,0.0,0.0,1309,0.0,26,1,0.0,3,0.0,83,3,1,1.0,4,2.0,2904,16092,1,0.0,12,3,3,2,4,2,2,4,2,0,2
41,0.0,0.0,483,0.0,6,3,1.0,4,0.0,95,2,2,3.0,2,1.0,6032,10110,6,1.0,15,3,4,0,8,3,3,5,4,1,2
47,0.0,1.0,1309,1.0,4,1,1.0,2,0.0,99,3,2,6.0,3,1.0,2976,25751,3,0.0,19,3,1,0,5,3,3,0,0,0,0
42,0.0,0.0,810,0.0,23,5,0.0,1,1.0,44,3,4,7.0,4,1.0,15992,15901,2,0.0,14,3,2,0,16,2,3,1,0,0,0
29,0.0,2.0,746,1.0,2,3,0.0,4,0.0,61,3,2,0.0,3,0.0,4649,16928,1,0.0,14,3,1,1,4,3,2,4,3,0,2
42,0.0,0.0,544,2.0,2,1,3.0,3,0.0,52,3,1,8.0,3,2.0,2696,24017,0,1.0,11,3,3,1,4,5,3,3,2,1,0
32,0.0,0.0,1062,0.0,2,3,1.0,3,1.0,75,3,1,2.0,2,0.0,2370,3956,1,0.0,13,3,3,1,8,4,3,8,0,0,7
48,0.0,0.0,530,1.0,29,1,1.0,1,1.0,91,3,3,5.0,3,0.0,12504,23978,3,0.0,21,4,2,1,15,3,1,0,0,0,0
37,0.0,0.0,1319,0.0,6,3,1.0,3,0.0,51,4,2,1.0,1,2.0,5974,17001,4,1.0,13,3,1,2,13,2,3,7,7,6,7
30,0.0,2.0,641,1.0,25,2,3.0,4,1.0,85,3,2,0.0,3,0.0,4736,6069,7,1.0,12,3,2,1,4,2,4,2,2,2,2
26,0.0,0.0,933,1.0,1,3,0.0,3,0.0,57,3,2,0.0,3,0.0,5296,20156,1,0.0,17,3,2,1,8,3,3,8,7,7,7
42,0.0,0.0,1332,0.0,2,4,4.0,1,0.0,98,2,2,4.0,4,1.0,6781,17078,3,0.0,23,4,2,0,14,6,3,1,0,0,0
21,1.0,1.0,756,1.0,1,1,3.0,1,1.0,99,2,1,6.0,2,1.0,2174,9150,1,1.0,11,3,3,0,3,3,3,3,2,1,2
36,0.0,2.0,845,1.0,1,5,1.0,4,1.0,45,3,2,0.0,4,1.0,6653,15276,4,0.0,15,3,2,0,7,6,3,1,0,0,0
36,0.0,1.0,541,1.0,3,4,1.0,1,0.0,48,2,3,0.0,4,0.0,9699,7246,4,0.0,11,3,1,1,16,2,3,13,9,1,12
57,0.0,0.0,593,0.0,1,4,1.0,4,0.0,88,3,2,4.0,3,0.0,6755,2967,2,0.0,11,3,3,0,15,2,3,3,2,1,2
40,0.0,0.0,1171,0.0,10,4,0.0,4,1.0,46,4,1,2.0,3,0.0,2213,22495,3,1.0,13,3,3,1,10,3,3,7,7,1,7
21,0.0,2.0,895,1.0,9,2,1.0,1,0.0,39,3,1,6.0,4,1.0,2610,2851,1,0.0,24,4,3,0,3,3,2,3,2,2,2
33,1.0,0.0,350,1.0,5,3,2.0,4,1.0,34,3,1,6.0,3,1.0,2851,9150,1,1.0,13,3,2,0,1,2,3,1,0,0,0
37,0.0,0.0,921,0.0,10,3,1.0,3,1.0,98,3,1,2.0,1,0.0,3452,17663,6,0.0,20,4,2,1,17,3,3,5,4,0,3
46,0.0,2.0,1144,0.0,7,4,1.0,3,1.0,30,3,2,3.0,3,0.0,5258,16044,2,0.0,14,3,3,0,7,2,4,1,0,0,0
41,1.0,1.0,143,1.0,4,3,2.0,1,0.0,56,3,2,0.0,2,1.0,9355,9558,1,0.0,18,3,3,0,8,5,3,8,7,7,7
50,0.0,0.0,1046,0.0,10,3,3.0,4,0.0,100,2,3,4.0,4,1.0,10496,2755,6,0.0,15,3,4,0,20,2,3,4,3,1,3
40,1.0,0.0,575,1.0,22,2,2.0,3,0.0,68,2,2,0.0,3,0.0,6380,6110,2,1.0,12,3,1,2,8,6,3,6,4,1,0
31,0.0,0.0,408,0.0,9,4,0.0,3,0.0,42,2,1,1.0,2,1.0,2657,7551,0,1.0,16,3,4,0,3,5,3,2,2,2,2
21,1.0,0.0,156,1.0,12,3,0.0,3,1.0,90,4,1,6.0,2,1.0,2716,25422,1,0.0,15,3,4,0,1,0,3,1,0,0,0
29,0.0,0.0,1283,0.0,23,3,0.0,4,0.0,54,3,1,1.0,4,1.0,2201,18168,9,0.0,16,3,4,0,6,4,3,3,2,1,2
35,0.0,0.0,755,0.0,9,4,0.0,3,0.0,97,2,2,4.0,2,1.0,6540,19394,9,0.0,19,3,3,0,10,5,3,1,1,0,0
27,0.0,0.0,1469,0.0,1,2,1.0,4,0.0,82,3,1,2.0,2,2.0,3816,17881,1,0.0,11,3,2,1,5,2,3,5,2,0,4
28,0.0,0.0,304,1.0,9,4,0.0,2,0.0,92,3,2,0.0,4,1.0,5253,20750,1,0.0,16,3,4,0,7,1,3,7,5,0,7
49,0.0,0.0,1261,0.0,7,3,4.0,2,0.0,31,2,3,4.0,3,1.0,10965,12066,8,0.0,24,4,3,0,26,2,3,5,2,0,0
51,0.0,0.0,1178,1.0,14,2,0.0,3,1.0,87,3,2,0.0,4,0.0,4936,14862,4,0.0,11,3,3,1,18,2,2,7,7,0,7
36,0.0,0.0,329,0.0,2,3,0.0,4,1.0,96,3,1,1.0,3,0.0,2543,11868,4,0.0,13,3,2,1,6,3,3,2,2,2,2
34,1.0,2.0,1362,1.0,19,3,2.0,1,0.0,67,4,2,0.0,4,1.0,5304,4652,8,1.0,13,3,2,0,9,3,2,5,2,0,4
55,0.0,0.0,1311,0.0,2,3,0.0,3,1.0,97,3,4,5.0,4,1.0,16659,23258,2,1.0,13,3,3,0,30,2,3,5,4,1,2
24,0.0,0.0,1371,1.0,10,4,2.0,4,1.0,77,3,2,0.0,3,2.0,4260,5915,1,1.0,12,3,4,1,5,2,4,5,2,0,3
30,0.0,0.0,202,1.0,2,1,3.0,3,0.0,72,3,1,6.0,2,0.0,2476,17434,1,0.0,18,3,1,1,1,3,3,1,0,0,0
26,1.0,1.0,575,0.0,3,1,3.0,3,0.0,73,3,1,1.0,1,1.0,3102,6582,0,0.0,22,4,3,0,7,2,3,6,4,0,4
22,0.0,0.0,253,0.0,11,3,1.0,1,1.0,43,3,1,1.0,2,0.0,2244,24440,1,0.0,13,3,4,1,2,1,3,2,1,1,2
36,0.0,0.0,164,1.0,2,2,1.0,2,0.0,61,2,3,0.0,3,0.0,7596,3809,1,0.0,13,3,2,2,10,2,3,10,9,9,0
30,1.0,1.0,464,0.0,4,3,3.0,3,0.0,40,3,1,1.0,4,1.0,2285,3427,9,1.0,23,4,3,0,3,4,3,1,0,0,0
37,0.0,0.0,1107,0.0,14,3,0.0,4,1.0,95,3,1,2.0,1,2.0,3034,26914,1,0.0,12,3,3,1,18,2,2,18,7,12,17
40,0.0,0.0,759,1.0,2,2,2.0,4,1.0,46,3,2,0.0,2,2.0,5715,22553,7,0.0,12,3,3,2,8,5,3,5,4,1,3
42,0.0,0.0,201,0.0,1,4,0.0,2,1.0,95,3,1,2.0,1,2.0,2576,20490,3,0.0,16,3,2,1,8,5,3,5,2,1,2
37,0.0,0.0,1305,0.0,10,4,0.0,3,0.0,49,3,2,3.0,2,1.0,4197,21123,2,1.0,12,3,4,0,18,2,2,1,0,0,1
43,0.0,0.0,982,0.0,12,3,0.0,1,0.0,59,2,4,7.0,2,2.0,14336,4345,1,0.0,11,3,3,1,25,3,3,25,10,3,9
40,0.0,0.0,555,0.0,2,3,1.0,2,1.0,78,2,2,2.0,3,0.0,3448,13436,6,0.0,22,4,2,1,20,3,3,1,0,0,0
54,0.0,0.0,821,0.0,5,2,1.0,1,0.0,86,3,5,7.0,1,0.0,19406,8509,4,0.0,11,3,3,1,24,4,2,4,2,1,2
34,0.0,2.0,1381,1.0,4,4,2.0,3,1.0,72,3,2,0.0,3,0.0,6538,12740,9,0.0,15,3,1,1,6,3,3,3,2,1,2
31,0.0,0.0,480,0.0,7,2,1.0,2,1.0,31,3,2,3.0,1,0.0,4306,4156,1,0.0,12,3,2,1,13,5,1,13,10,3,12
43,0.0,1.0,313,0.0,21,3,1.0,4,0.0,61,3,1,2.0,4,0.0,2258,15238,7,0.0,20,4,1,1,8,1,3,3,2,1,2
43,0.0,0.0,1473,0.0,8,4,4.0,3,1.0,74,3,2,4.0,3,2.0,4522,2227,4,1.0,14,3,4,0,8,3,3,5,2,0,2
25,0.0,0.0,891,1.0,4,2,0.0,2,1.0,99,2,2,0.0,4,1.0,4487,12090,1,1.0,11,3,2,0,5,3,3,5,4,1,3
37,0.0,2.0,1063,0.0,25,5,1.0,2,1.0,72,3,2,1.0,3,0.0,4449,23866,3,1.0,15,3,1,2,15,2,3,13,11,10,7
31,0.0,0.0,329,0.0,1,2,0.0,4,0.0,98,2,1,2.0,1,0.0,2218,16193,1,0.0,12,3,3,1,4,3,3,4,2,3,2
39,0.0,1.0,1218,0.0,1,1,0.0,2,0.0,52,3,5,5.0,3,2.0,19197,8213,1,1.0,14,3,3,1,21,3,3,21,8,1,6
56,0.0,1.0,906,1.0,6,3,0.0,3,1.0,86,4,4,0.0,1,0.0,13212,18256,9,0.0,11,3,4,3,36,0,2,7,7,7,7
30,0.0,0.0,1082,1.0,12,3,3.0,2,1.0,83,3,2,0.0,3,1.0,6577,19558,0,0.0,11,3,2,0,6,6,3,5,4,4,4
41,0.0,0.0,645,1.0,1,3,2.0,2,0.0,49,4,3,0.0,1,0.0,8392,19566,1,0.0,16,3,3,1,10,2,3,10,7,0,7
28,0.0,0.0,1300,0.0,17,2,1.0,3,0.0,79,3,2,2.0,1,2.0,4558,13535,1,0.0,12,3,4,1,10,2,3,10,0,1,8
25,1.0,0.0,688,0.0,3,3,1.0,1,0.0,91,3,1,2.0,1,0.0,4031,9396,5,0.0,13,3,3,1,6,5,3,2,2,0,2
52,0.0,0.0,319,0.0,3,3,1.0,4,0.0,39,2,3,3.0,3,0.0,7969,19609,2,1.0,14,3,3,0,28,4,3,5,4,0,4
45,0.0,0.0,192,0.0,10,2,0.0,1,0.0,69,3,1,1.0,4,0.0,2654,9655,3,0.0,21,4,4,2,8,3,2,2,2,0,2
52,0.0,0.0,1490,0.0,4,2,0.0,4,1.0,30,3,4,5.0,4,0.0,16555,10310,2,0.0,13,3,4,0,31,2,1,5,2,1,4
42,0.0,1.0,532,0.0,29,2,0.0,1,1.0,92,3,2,1.0,3,2.0,4556,12932,2,0.0,11,3,2,1,19,3,3,5,4,0,2
30,0.0,0.0,317,0.0,2,3,0.0,3,1.0,43,1,2,3.0,4,1.0,6091,24793,2,0.0,20,4,3,0,11,2,3,5,4,0,2
60,0.0,0.0,422,0.0,7,3,0.0,1,1.0,41,3,5,5.0,1,0.0,19566,3854,5,0.0,11,3,4,0,33,5,1,29,8,11,10
46,0.0,0.0,1485,0.0,18,3,1.0,3,1.0,87,3,2,3.0,3,2.0,4810,26314,2,0.0,14,3,3,1,19,5,2,10,7,0,8
42,0.0,1.0,1368,0.0,28,4,3.0,4,1.0,88,2,2,4.0,4,0.0,4523,4386,0,0.0,11,3,4,3,7,4,4,6,5,0,4
24,1.0,0.0,1448,1.0,1,1,3.0,1,1.0,62,3,1,6.0,2,1.0,3202,21972,1,1.0,16,3,2,0,6,4,3,5,3,1,4
34,1.0,1.0,296,1.0,6,2,2.0,4,1.0,33,1,1,6.0,3,2.0,2351,12253,0,0.0,16,3,4,1,3,3,2,2,2,1,0
38,0.0,1.0,1490,0.0,2,2,0.0,4,0.0,42,3,1,2.0,4,0.0,1702,12106,1,1.0,23,4,3,1,1,3,3,1,0,0,0
40,0.0,0.0,1398,1.0,2,4,0.0,3,1.0,79,3,5,5.0,3,0.0,18041,13022,0,0.0,14,3,4,0,21,2,3,20,15,1,12
26,0.0,0.0,1349,0.0,23,3,0.0,1,1.0,90,3,1,1.0,4,2.0,2886,3032,1,0.0,22,4,2,2,3,3,1,3,2,0,2
30,0.0,2.0,1400,0.0,3,3,0.0,3,0.0,53,3,1,2.0,4,0.0,2097,16734,4,0.0,15,3,3,1,9,3,1,5,3,1,4
29,0.0,0.0,986,0.0,3,4,1.0,2,0.0,93,2,3,7.0,3,0.0,11935,21526,1,0.0,18,3,3,0,10,2,3,10,2,0,7
29,1.0,0.0,408,0.0,25,5,3.0,3,1.0,71,2,1,1.0,2,0.0,2546,18300,5,0.0,16,3,2,0,6,2,4,2,2,1,1
19,1.0,0.0,489,2.0,2,2,3.0,1,0.0,52,2,1,8.0,4,1.0,2564,18437,1,0.0,12,3,3,0,1,3,4,1,0,0,0
30,0.0,2.0,1398,1.0,22,4,4.0,3,1.0,69,3,3,0.0,1,0.0,8412,2890,0,0.0,11,3,3,0,10,3,3,9,8,7,8
57,0.0,0.0,210,1.0,29,3,2.0,1,0.0,56,2,4,5.0,4,2.0,14118,22102,3,0.0,12,3,3,1,32,3,2,1,0,0,0
50,0.0,0.0,1099,0.0,29,4,0.0,2,0.0,88,2,4,5.0,3,0.0,17046,9314,0,0.0,15,3,2,1,28,2,3,27,10,15,7
30,0.0,2.0,1116,0.0,2,3,1.0,3,1.0,49,3,1,2.0,4,1.0,2564,7181,0,0.0,14,3,3,0,12,2,2,11,7,6,7
60,0.0,1.0,1499,1.0,28,3,2.0,3,1.0,80,2,3,0.0,1,0.0,10266,2845,4,0.0,19,3,4,0,22,5,4,18,13,13,11
47,0.0,0.0,983,0.0,2,2,1.0,1,1.0,65,3,2,3.0,4,2.0,5070,7389,5,0.0,13,3,3,3,20,2,3,5,0,0,4
46,0.0,0.0,1009,0.0,2,3,0.0,1,0.0,51,3,4,7.0,3,0.0,17861,2288,6,0.0,13,3,3,0,26,2,1,3,2,0,1
35,0.0,0.0,144,0.0,22,3,0.0,4,0.0,46,1,1,2.0,3,1.0,4230,19225,0,0.0,15,3,3,0,6,2,3,5,4,4,3
54,0.0,0.0,548,0.0,8,4,0.0,3,1.0,42,3,2,2.0,3,1.0,3780,23428,7,0.0,11,3,3,0,19,3,3,1,0,0,0
34,0.0,0.0,1303,0.0,2,4,0.0,4,0.0,62,2,1,1.0,3,2.0,2768,8416,3,0.0,12,3,3,1,14,3,3,7,3,5,7
46,0.0,0.0,1125,1.0,10,3,2.0,3,1.0,94,2,3,0.0,4,0.0,9071,11563,2,1.0,19,3,3,1,15,3,3,3,2,1,2
31,0.0,0.0,1274,0.0,9,1,0.0,3,0.0,33,3,3,3.0,2,2.0,10648,14394,1,0.0,25,4,4,1,13,6,4,13,8,0,8
33,1.0,0.0,1277,0.0,15,1,1.0,2,0.0,56,3,3,5.0,3,0.0,13610,24619,7,1.0,12,3,4,0,15,2,4,7,6,7,7
33,1.0,0.0,587,0.0,10,1,1.0,1,0.0,38,1,1,2.0,4,2.0,3408,6705,7,0.0,13,3,1,3,8,2,3,4,3,1,3
30,0.0,0.0,413,1.0,7,1,2.0,4,0.0,57,3,1,6.0,2,1.0,2983,18398,0,0.0,14,3,1,0,4,3,3,3,2,1,2
35,0.0,0.0,1276,0.0,16,3,0.0,4,0.0,72,3,3,4.0,3,0.0,7632,14295,4,1.0,12,3,3,0,10,2,3,8,7,0,0
31,1.0,1.0,534,0.0,20,3,0.0,1,0.0,66,3,3,4.0,3,0.0,9824,22908,3,0.0,12,3,1,0,12,2,3,1,0,0,0
34,1.0,1.0,988,2.0,23,3,5.0,2,1.0,43,3,3,8.0,1,2.0,9950,11533,9,1.0,15,3,3,3,11,2,3,3,2,0,2
42,0.0,1.0,1474,0.0,5,2,4.0,2,0.0,97,3,1,2.0,3,0.0,2093,9260,4,0.0,17,3,4,1,8,4,3,2,2,2,0
36,0.0,2.0,635,1.0,10,4,1.0,2,0.0,32,3,3,0.0,4,1.0,9980,15318,1,0.0,14,3,4,0,10,3,2,10,3,9,7
22,1.0,1.0,1368,0.0,4,1,3.0,3,0.0,99,2,1,2.0,3,1.0,3894,9129,5,0.0,16,3,3,0,4,3,3,2,2,1,2
48,0.0,0.0,163,1.0,2,5,2.0,2,1.0,37,3,2,0.0,4,0.0,4051,19658,2,0.0,14,3,1,1,14,2,3,9,7,6,7
55,0.0,0.0,1117,1.0,18,5,0.0,1,1.0,83,3,4,5.0,2,1.0,16835,9873,3,0.0,23,4,4,0,37,2,3,10,9,7,7
41,0.0,2.0,267,1.0,10,2,0.0,4,0.0,56,3,2,0.0,4,1.0,6230,13430,7,0.0,14,3,4,0,16,3,3,14,3,1,10
35,0.0,0.0,619,1.0,1,3,2.0,2,0.0,85,3,2,0.0,3,0.0,4717,18659,9,0.0,11,3,3,0,15,2,3,11,9,6,9
40,0.0,0.0,302,0.0,6,3,0.0,2,1.0,75,3,4,3.0,3,1.0,13237,20364,7,0.0,15,3,3,0,22,3,3,20,6,5,13
39,0.0,1.0,443,0.0,8,1,0.0,3,1.0,48,3,1,2.0,3,0.0,3755,17872,1,0.0,11,3,1,1,8,3,3,8,3,0,7
31,0.0,0.0,828,1.0,2,1,0.0,2,0.0,77,3,2,0.0,4,1.0,6582,8346,4,1.0,13,3,3,0,10,2,4,6,5,0,5
42,0.0,0.0,319,0.0,24,3,1.0,4,0.0,56,3,3,3.0,1,0.0,7406,6950,1,1.0,21,4,4,1,10,5,2,10,9,5,8
45,0.0,0.0,561,1.0,2,3,4.0,4,0.0,61,3,2,0.0,2,0.0,4805,16177,0,0.0,19,3,2,1,9,3,4,8,7,3,7
26,1.0,1.0,426,2.0,17,4,0.0,2,1.0,58,3,1,8.0,3,2.0,2741,22808,0,1.0,11,3,2,1,8,2,2,7,7,1,0
29,0.0,0.0,232,0.0,19,3,3.0,4,0.0,34,3,2,3.0,4,2.0,4262,22645,4,0.0,12,3,2,2,8,2,4,3,2,1,2
33,0.0,0.0,922,0.0,1,5,1.0,1,1.0,95,4,4,7.0,3,2.0,16184,22578,4,0.0,19,3,3,1,10,2,3,6,1,0,5
31,0.0,0.0,688,1.0,7,3,0.0,3,0.0,44,2,3,5.0,4,2.0,11557,25291,9,0.0,21,4,3,1,10,3,2,5,4,0,1
18,1.0,1.0,1306,1.0,5,3,2.0,2,0.0,69,3,1,6.0,2,1.0,1878,8059,1,1.0,14,3,4,0,0,3,3,0,0,0,0
40,0.0,2.0,1094,1.0,28,3,4.0,3,0.0,58,1,3,0.0,1,2.0,10932,11373,3,0.0,15,3,3,1,20,2,3,1,0,0,1
41,0.0,2.0,509,0.0,2,4,4.0,1,1.0,62,2,2,4.0,3,1.0,6811,2112,2,1.0,17,3,1,0,10,3,3,8,7,0,7
26,0.0,0.0,775,1.0,29,2,1.0,1,0.0,45,3,2,0.0,3,2.0,4306,4267,5,0.0,12,3,1,2,8,5,3,0,0,0,0
35,0.0,0.0,195,1.0,1,3,1.0,1,1.0,80,3,2,0.0,3,1.0,4859,6698,1,0.0,16,3,4,0,5,3,3,5,4,0,3
34,0.0,0.0,258,1.0,21,4,0.0,4,0.0,74,4,2,0.0,4,1.0,5337,19921,1,0.0,12,3,4,0,10,3,3,10,7,5,7
26,1.0,0.0,471,0.0,24,3,3.0,3,0.0,66,1,1,2.0,4,1.0,2340,23213,1,1.0,18,3,2,0,1,3,1,1,0,0,0
37,0.0,0.0,799,0.0,1,3,3.0,2,1.0,59,3,3,3.0,4,1.0,7491,23848,4,0.0,17,3,4,0,12,3,4,6,5,1,2
46,0.0,1.0,1034,0.0,18,1,1.0,1,1.0,86,3,3,4.0,3,0.0,10527,8984,5,0.0,11,3,4,0,28,3,2,2,2,1,2
41,0.0,0.0,1276,1.0,2,5,0.0,2,1.0,91,3,4,5.0,1,0.0,16595,5626,7,0.0,16,3,2,1,22,2,3,18,16,11,8
37,0.0,2.0,142,1.0,9,4,1.0,1,0.0,69,3,3,0.0,2,2.0,8834,24666,1,0.0,13,3,4,1,9,6,3,9,5,7,7
52,0.0,0.0,956,0.0,6,2,3.0,4,0.0,78,3,2,1.0,1,2.0,5577,22087,3,1.0,12,3,2,2,18,3,3,10,9,6,9
32,1.0,2.0,1474,1.0,11,4,4.0,4,0.0,60,4,2,0.0,3,0.0,4707,23914,8,0.0,12,3,4,0,6,2,3,4,2,1,2
24,0.0,1.0,535,1.0,24,3,1.0,4,0.0,38,3,1,6.0,4,0.0,2400,5530,0,0.0,13,3,3,2,3,3,3,2,2,2,1
38,0.0,0.0,1495,0.0,10,3,1.0,3,1.0,76,3,2,4.0,3,0.0,9824,22174,3,0.0,19,3,3,1,18,4,3,1,0,0,0
37,0.0,0.0,446,0.0,1,4,0.0,2,1.0,65,3,2,3.0,2,0.0,6447,15701,6,0.0,12,3,2,1,8,2,2,6,5,4,3
49,0.0,0.0,1245,0.0,18,4,0.0,4,0.0,58,2,5,7.0,3,2.0,19502,2125,1,1.0,17,3,3,1,31,5,3,31,9,0,9
24,0.0,0.0,691,0.0,23,3,1.0,2,0.0,89,4,1,1.0,4,0.0,2725,21630,1,1.0,11,3,2,2,6,3,3,6,5,1,4
26,0.0,0.0,703,1.0,28,2,2.0,1,0.0,66,3,2,0.0,2,0.0,6272,7428,1,0.0,20,4,4,2,6,5,4,5,3,1,4
24,0.0,0.0,823,0.0,17,2,4.0,4,0.0,94,2,1,2.0,2,0.0,2127,9100,1,0.0,21,4,4,1,1,2,3,1,0,0,0
50,0.0,1.0,1246,2.0,3,3,1.0,1,0.0,99,3,5,5.0,2,0.0,18200,7999,1,0.0,11,3,3,1,32,2,3,32,5,10,7
25,0.0,0.0,622,1.0,13,1,1.0,2,0.0,40,3,1,6.0,3,0.0,2096,26376,1,0.0,11,3,3,0,7,1,3,7,4,0,6
24,1.0,1.0,1287,0.0,7,3,0.0,1,1.0,55,3,1,2.0,3,0.0,2886,14168,1,1.0,16,3,4,1,6,4,3,6,3,1,2
30,1.0,1.0,448,1.0,12,4,0.0,2,0.0,74,2,1,6.0,1,0.0,2033,14470,1,0.0,18,3,3,1,1,2,4,1,0,0,0
34,0.0,0.0,254,0.0,1,2,0.0,2,0.0,83,2,1,1.0,4,0.0,3622,22794,1,1.0,13,3,4,1,6,3,3,6,5,1,3
31,1.0,0.0,1365,1.0,13,4,1.0,2,0.0,46,3,2,0.0,1,2.0,4233,11512,2,0.0,17,3,3,0,9,2,1,3,1,1,2
35,0.0,0.0,538,0.0,25,2,4.0,1,0.0,54,2,2,2.0,4,1.0,3681,14004,4,0.0,14,3,4,0,9,3,3,3,2,0,2
31,0.0,0.0,525,1.0,6,4,1.0,1,0.0,66,4,2,0.0,4,2.0,5460,6219,4,0.0,22,4,4,2,13,4,4,7,7,5,7
27,0.0,0.0,798,0.0,6,4,1.0,1,1.0,66,2,1,1.0,3,2.0,2187,5013,0,0.0,12,3,3,2,6,5,2,5,3,0,3
37,0.0,0.0,558,1.0,2,3,2.0,4,0.0,75,3,2,0.0,3,0.0,9602,3010,4,1.0,11,3,3,1,17,3,2,3,0,1,0
20,0.0,0.0,959,0.0,1,3,0.0,4,1.0,83,2,1,1.0,2,1.0,2836,11757,1,0.0,13,3,4,0,1,0,4,1,0,0,0
42,0.0,0.0,622,0.0,2,4,0.0,3,1.0,81,3,2,4.0,4,0.0,4089,5718,1,0.0,13,3,2,2,10,4,3,10,2,2,2
43,0.0,0.0,782,0.0,6,4,4.0,2,0.0,50,2,4,7.0,4,2.0,16627,2671,4,1.0,14,3,3,1,21,3,2,1,0,0,0
38,0.0,0.0,362,0.0,1,1,0.0,3,1.0,43,3,1,1.0,1,1.0,2619,14561,3,0.0,17,3,4,0,8,3,2,0,0,0,0
43,0.0,1.0,1001,0.0,9,5,1.0,4,0.0,72,3,2,2.0,3,2.0,5679,19627,3,1.0,13,3,2,1,10,3,3,8,7,4,7
48,0.0,0.0,1236,0.0,1,4,0.0,4,1.0,40,2,4,5.0,1,0.0,15402,17997,7,0.0,11,3,1,1,21,3,1,3,2,0,2
44,0.0,0.0,1112,2.0,1,4,0.0,1,1.0,50,2,2,8.0,3,1.0,5985,26894,4,0.0,11,3,2,0,10,1,4,2,2,0,2
34,0.0,0.0,204,1.0,14,3,3.0,3,1.0,31,3,1,6.0,3,2.0,2579,2912,1,1.0,18,3,4,2,8,3,3,8,2,0,6
27,1.0,0.0,1420,1.0,2,1,2.0,3,0.0,85,3,1,6.0,1,2.0,3041,16346,0,0.0,11,3,2,1,5,3,3,4,3,0,2
21,0.0,0.0,1343,1.0,22,1,3.0,3,0.0,49,3,1,6.0,3,1.0,3447,24444,1,0.0,11,3,3,0,3,2,3,3,2,1,2
44,0.0,0.0,1315,0.0,3,4,4.0,4,0.0,35,3,5,5.0,4,0.0,19513,9358,4,1.0,12,3,1,1,26,2,4,2,2,0,1
22,0.0,0.0,604,0.0,6,1,1.0,1,0.0,69,3,1,1.0,3,0.0,2773,12145,0,0.0,20,4,4,0,3,3,3,2,2,2,2
33,0.0,0.0,1216,1.0,8,4,2.0,3,0.0,39,3,2,0.0,3,2.0,7104,20431,0,0.0,12,3,4,0,6,3,3,5,0,1,2
32,0.0,0.0,646,0.0,9,4,0.0,1,1.0,92,3,2,1.0,4,0.0,6322,18089,1,1.0,12,3,4,1,6,2,2,6,4,0,5
30,0.0,1.0,160,0.0,3,3,1.0,3,1.0,71,3,1,1.0,3,2.0,2083,22653,1,0.0,20,4,3,1,1,2,3,1,0,0,0
53,0.0,0.0,238,1.0,1,1,1.0,4,1.0,34,3,2,0.0,1,1.0,8381,7507,7,0.0,20,4,4,0,18,2,4,14,7,8,10
34,0.0,0.0,1397,0.0,1,5,0.0,2,0.0,42,3,1,1.0,4,0.0,2691,7660,1,0.0,12,3,4,1,10,4,2,10,9,8,8
45,1.0,1.0,306,1.0,26,4,0.0,1,1.0,100,3,2,0.0,1,0.0,4286,5630,2,0.0,14,3,4,2,5,4,3,1,1,0,0
26,0.0,0.0,991,0.0,6,3,0.0,3,1.0,71,3,1,2.0,4,0.0,2659,17759,1,1.0,13,3,3,1,3,2,3,3,2,0,2
37,0.0,0.0,482,0.0,3,3,4.0,3,0.0,36,3,3,3.0,3,0.0,9434,9606,1,0.0,15,3,3,1,10,2,3,10,7,7,8
29,0.0,0.0,1176,1.0,3,2,1.0,2,1.0,62,3,2,0.0,3,0.0,5561,3487,1,0.0,14,3,1,1,6,5,2,6,0,1,2
35,0.0,0.0,1017,0.0,6,4,0.0,2,0.0,82,1,2,1.0,4,1.0,6646,19368,1,0.0,13,3,2,0,17,3,3,17,11,11,8
